,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,Stream
231,0.553,0.652,0,-6.685,0.206,0.0897,0,0.111,0.551,94.505,207347,726601997,5635352,149004,1138123751
232,0.888,0.632,1,-3.872,0.219,0.19,0,0.101,0.662,91.979,266067,242845147,1854617,50520,466458137
233,0.723,0.732,11,-5.514,0.0864,0.11,0,0.484,0.503,104.991,199747,14272788,175218,3211,248359900
234,0.718,0.768,7,-7.87,0.25,0.0988,0,0.0957,0.591,164.038,213745,70515275,2308329,97470,46192225
235,0.813,0.732,7,-5.636,0.03,0.0597,0.00137,0.0826,0.731,130.02,195987,237582702,1010443,39623,222949118
236,0.907,0.695,11,-6.268,0.135,0.246,0,0.0808,0.961,101.007,298307,202432469,1231331,27893,202521145
237,0.861,0.48,7,-8.433,0.0512,0.0459,0,0.351,0.278,99.972,178840,31364,373,6,82111629
238,0.755,0.531,9,-8.051,0.196,0.213,0,0.13,0.683,177.951,203360,84170696,1245805,51496,124225906
239,0.878,0.786,11,-5.273,0.152,0.416,3.10E-05,0.122,0.831,101.984,382240,30994885,369883,12192,
240,0.669,0.634,11,-6.476,0.0327,0.0125,0,0.0946,0.496,124.906,255053,475532733,2941752,113424,433564491
241,0.502,0.786,9,-4.378,0.317,0.255,0,0.65,0.739,169.021,243491,788318126,6142541,142101,1004661276
242,0.328,0.622,5,-7.291,0.0866,0.858,0,0.104,0.401,74.267,228093,764982505,4833883,288946,417139141
243,0.457,0.906,5,-2.278,0.342,0.249,0,0.182,0.54,104.02,357707,351589402,2019702,183018,461843097
244,0.364,0.752,2,-5.429,0.304,0.0007,0,0.318,0.606,79.119,248587,180051134,1119672,88673,404959319
245,0.832,0.43,0,-9.39,0.0826,0.0606,0.00323,0.124,0.462,148.074,299333,524707468,2641825,97534,387665450
246,0.663,0.688,6,-8.659,0.283,0.0391,0.00224,0.223,0.731,151.589,221813,11856519,192622,4934,432215037
247,0.443,0.623,0,-6.717,0.0718,0.0468,0,0.247,0.156,79.365,233000,7163,256,8,205327632
248,0.742,0.617,2,-6.689,0.0345,0.05,5.92E-05,0.0711,0.491,147.002,124188,19671055,273280,13598,62736773
249,0.376,0.841,3,-4.348,0.356,0.0435,0,0.578,0.463,76.052,271947,46104250,370102,1649,238468772
250,0.716,0.512,1,-6.257,0.0331,0.483,0,0.0928,0.326,104.957,165907,215540369,4266217,67110,644668215
251,0.468,0.779,9,-4.839,0.0779,0.112,0.000373,0.101,0.26,173.799,217747,151276432,1964768,31983,731776557
252,0.399,0.787,1,-2.88,0.0499,0.0197,6.07E-05,0.0685,0.572,117.089,216120,2581536372,12476394,577131,1404231856
253,0.259,0.437,11,-6.589,0.0386,0.102,1.32E-06,0.106,0.0951,180.042,239000,1953769806,14149628,396631,1378235205
254,0.628,0.698,6,-5.608,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667,1788225602,8821956,193866,1538447140
255,0.603,0.615,11,-4.931,0.165,0.0799,6.72E-05,0.117,0.561,158.657,213707,331492365,3990442,81179,411692294
256,0.421,0.791,9,-4.998,0.0496,0.0117,1.48E-05,0.146,0.499,130.075,257200,1261263786,5191365,295936,733035056
257,0.678,0.744,6,-4.058,0.234,0.495,2.35E-05,0.0631,0.433,101.987,162353,1298279,32710,1226,34819346
258,0.759,0.636,6,-5.585,0.0369,0.0224,0.000143,0.166,0.536,109.976,214507,106746356,988318,29233,300286185
259,0.547,0.814,1,-6.191,0.12,0.0215,0,0.0475,0.724,92.986,205267,50685969,494298,22853,191151662
260,0.828,0.492,0,-9.744,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800,41698012,476988,18380,1145814659
261,0.545,0.67,9,-8.81,0.0496,0.009,0.000822,0.0451,0.481,151.553,270213,63168341,618971,1942,800258505
262,0.73,0.487,4,-10.991,0.0303,0.258,0.01,0.0852,0.731,114.965,226653,53248522,342799,12135,615384523
263,0.583,0.947,5,-5.12,0.0378,0.0185,0.00109,0.0679,0.803,135.448,223613,5109177,44832,2039,732367244
264,0.414,0.161,7,-22.32,0.0318,0.883,0.000223,0.117,0.423,159.375,199493,76081765,451100,24275,512338633
265,0.671,0.71,9,-7.724,0.0356,0.0393,1.12E-05,0.0387,0.834,118.745,193347,5410145,42737,1411,252302426
266,0.64,0.649,2,-10.345,0.0264,0.216,8.30E-05,0.0551,0.865,124.825,221053,49292398,385402,15325,298619427
267,0.723,0.49,9,-14.745,0.0296,0.111,0.0946,0.0923,0.795,129.012,252773,8490005,61004,3698,302893047
268,0.622,0.54,5,-13.99,0.0261,0.017,0.00771,0.265,0.847,130.879,264907,81512369,436530,17764,213673856
269,0.654,0.336,6,-12.825,0.0379,0.858,0.385,0.0786,0.947,176.083,134400,2246595,23628,43,189357854
270,0.543,0.87,9,-6.514,0.0428,0.358,0.000939,0.792,0.754,100.804,230400,679721429,3253260,125468,877774503
271,0.749,0.491,10,-9.655,0.0403,0.02,0.00899,0.159,0.536,119.528,292613,361288115,3156029,67741,519184335
272,0.749,0.748,2,-7.011,0.0323,0.295,0.000443,0.469,0.827,137.547,213267,272724820,1324658,38708,375576936
273,0.719,0.922,11,-6.091,0.0338,0.523,0.000163,0.0867,0.964,133.113,260893,7540645,51162,2172,135342126
274,0.454,0.788,6,-6.748,0.0371,0.574,0.000766,0.0859,0.52,126.15,294720,115380254,512491,22130,295039369
275,0.684,0.675,11,-8.123,0.0257,0.163,0,0.242,0.924,107.064,243933,142034489,512716,25315,250065301
276,0.678,0.727,2,-7.844,0.0258,0.117,0.00396,0.354,0.71,133.481,274467,2968673,39389,798,252601051
277,0.445,0.949,2,-4.682,0.0471,0.395,8.18E-06,0.0902,0.653,147.604,168960,77339439,368779,14431,222521002
278,0.5,0.554,9,-8.108,0.0354,0.734,3.72E-06,0.312,0.372,84.229,326320,219881780,1203620,48127,210743145
279,0.764,0.626,0,-8.274,0.0288,0.457,6.35E-06,0.201,0.961,118.34,252853,90572907,375323,15600,208513838
280,0.652,0.259,2,-13.336,0.0595,0.903,0,0.362,0.836,142.169,155453,13683856,144902,2105,471405587
281,0.262,0.137,8,-15.235,0.0344,0.913,6.74E-06,0.267,0.288,92.183,206600,6422826,94812,3321,126469786
282,0.512,0.339,8,-13.119,0.0498,0.727,0,0.0977,0.951,174.609,120693,15255986,286935,4977,177473609
283,0.401,0.381,2,-7.458,0.0274,0.7,0,0.122,0.229,75.454,276800,40356494,323576,12901,329370178
284,0.257,0.338,4,-12.902,0.0357,0.736,0,0.252,0.544,207.356,162493,420791,5476,190,182673374
285,0.646,0.204,10,-11.957,0.0565,0.826,0,0.312,0.688,140.281,154640,1679701,23726,533,88041370
286,0.668,0.26,7,-14.256,0.0523,0.453,0,0.0621,0.368,119.416,147000,135669950,1746670,20771,506872698
287,0.259,0.473,5,-8.275,0.0295,0.592,0,0.201,0.539,90.348,157867,14266051,131664,3857,143712745
288,0.56,0.434,4,-14.151,0.0729,0.55,0,0.346,0.664,112.803,187040,45558716,271523,15163,212972149
289,0.252,0.118,8,-17.62,0.0328,0.945,6.20E-05,0.117,0.14,87.575,146293,43026,932,27,42053170
290,0.696,0.793,8,-5.733,0.097,0.0683,3.78E-06,0.18,0.698,120.003,172253,12850997,137385,2405,107996524
291,0.754,0.763,7,-4.627,0.0435,0.0301,2.23E-05,0.0901,0.464,117.953,164819,124255684,980422,16264,547871739
292,0.77,0.787,11,-3.748,0.0583,0.198,0,0.262,0.513,119.986,140500,329901294,2401650,39197,481307838
293,0.534,0.855,1,-4.923,0.183,0.0607,0.000263,0.346,0.42,122.06,153443,2192535,28849,602,18374300
294,0.798,0.62,8,-7.079,0.232,0.414,0.0192,0.112,0.235,120.031,164000,236818708,1836947,26791,980693352
295,0.748,0.841,7,-5.08,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,129817,5891427,96134,2236,117679131
296,0.66,0.942,4,-2.273,0.185,0.00789,1.76E-05,0.834,0.543,126.017,158571,2099152,61252,1238,27908495
297,0.79,0.764,4,-4.685,0.0737,0.0836,0.0871,0.132,0.473,123.046,185366,2182357,31412,416,38610617
298,0.652,0.855,7,-6.411,0.0775,0.00658,0.409,0.341,0.0834,127.964,146250,2087256,32315,693,32419330
299,0.747,0.833,3,-2.867,0.045,0.374,0,0.0586,0.687,128.008,215760,52275235,520812,11774,782756255
300,0.795,0.8,1,-6.32,0.0309,0.0354,7.25E-05,0.0915,0.934,116.032,202735,396909270,2532714,46017,1357658479
301,0.504,0.904,6,-6.863,0.179,0.356,0.121,0.14,0.772,176.808,183440,170453554,1658219,37642,649281620
302,0.658,0.783,0,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,202246,15181510,165237,6585,190102352
303,0.601,0.532,10,-9.119,0.0286,0.432,6.25E-06,0.0925,0.341,136.571,281613,129299713,960562,25910,828968108
304,0.554,0.315,3,-11.028,0.0298,0.828,5.53E-06,0.101,0.325,128.157,241787,1591571,22237,1137,654292280
305,0.729,0.844,5,-8.824,0.0344,0.149,2.87E-06,0.0604,0.777,131.459,275440,87086359,638960,15221,562468940
306,0.414,0.428,0,-11.097,0.0278,0.382,0.000243,0.148,0.282,145.075,377093,155579484,650110,18268,606925181
307,0.526,0.925,2,-5.584,0.0363,0.102,8.90E-06,0.305,0.819,140.308,272394,19096844,47486,2114,236457156
308,0.559,0.473,5,-7.712,0.0279,0.446,0.00141,0.154,0.397,121.227,192827,17035966,209965,571,242563343
309,0.594,0.935,0,-2.018,0.0357,0.243,2.36E-06,0.102,0.602,113.99,208547,57457813,809894,26363,133344222
310,0.789,0.858,1,-5.542,0.311,0.127,0,0.349,0.775,140.022,219333,374189685,2521768,103200,1054470731
311,0.491,0.956,11,-1.538,0.392,0.0295,0,0.46,0.811,173.585,276920,95231588,833985,11631,678424384
312,0.687,0.793,2,-4.254,0.166,0.0603,0,0.582,0.751,107.045,205733,47752493,219401,4024,778880225
313,0.632,0.924,1,-1.802,0.29,0.281,0,0.263,0.441,86.844,267520,17001975,138161,5585,296375103
314,0.654,0.75,8,-7.509,0.105,0.246,0.0178,0.167,0.557,92.78,272507,106953199,826069,53502,293182456
315,0.261,0.852,9,-4.965,0.158,0.139,4.26E-05,0.477,0.431,177.997,284493,25189646,272421,11734,73726722
316,0.759,0.678,9,-5.148,0.314,0.23,0,0.15,0.327,89.64,205560,22824654,278099,5625,115228530
317,0.754,0.631,7,-4.751,0.307,0.552,0,0.5,0.432,94.577,178213,224971063,1192658,94999,170592836
318,0.74,0.574,4,-6.938,0.245,0.411,0,0.262,0.33,149.762,140747,681129,6477,291,128273029
319,0.73,0.576,2,-5.442,0.287,0.354,3.59E-05,0.15,0.155,92.131,228461,7101653,51843,1182,114490460
320,0.715,0.62,1,-6.005,0.0484,0.417,0,0.0822,0.172,97.95,221520,17011354,325993,5530,279832635
321,0.561,0.52,11,-9.342,0.244,0.0503,1.86E-06,0.355,0.424,153.15,239360,3926832,54749,2569,311694937
322,0.529,0.673,0,-4.711,0.175,0.000307,2.41E-06,0.093,0.366,165.921,218365,12454143,461647,14487,413205085
323,0.671,0.658,2,-5.567,0.309,0.189,8.66E-05,0.147,0.257,87.933,207307,5384334,96598,1286,81603704
324,0.749,0.63,4,-6.652,0.116,0.0623,0,0.353,0.445,122.03,242027,24885008,487517,9641,119787835
325,0.847,0.733,10,-6.439,0.16,0.00574,1.04E-05,0.151,0.202,130.029,193591,24885008,487517,9641,182739405
326,0.841,0.358,9,-8.368,0.591,0.0201,0,0.39,0.329,158.014,261544,213119,3427,120,100595022
327,0.908,0.546,8,-10.491,0.323,0.0127,0,0.0707,0.225,131.016,170502,7706203,102385,2065,107919519
328,0.773,0.701,7,-6.386,0.0512,0.01,0,0.163,0.203,129.963,214589,1111996,8576,154,87618118
329,0.849,0.424,5,-9.579,0.324,0.0635,0,0.0834,0.153,145.887,242966,74244853,796542,26241,501420741
330,0.367,0.665,1,-2.821,0.0465,0.145,0,0.113,0.31,148.913,229147,105206228,1105989,129255,578115634
331,0.79,0.647,10,-5.983,0.136,0.0515,0,0.248,0.654,87.999,211000,200458945,1310078,63150,720756420
332,0.639,0.628,6,-7.578,0.0399,0.0381,0,0.386,0.43,90.482,237507,123256878,959510,35828,543286408
333,0.789,0.858,1,-5.542,0.311,0.127,0,0.349,0.775,140.022,219333,374189685,2521768,103200,1054470731
334,0.724,0.573,7,-4.113,0.0549,0.118,0,0.538,0.438,113.088,135920,47207589,587832,6406,627167330
335,0.617,0.717,10,-7.858,0.153,0.00564,0,0.408,0.49,103.992,311867,432609094,2878369,156021,1123296395
336,0.542,0.466,0,-8.665,0.0831,0.141,0.000445,0.125,0.124,191.385,243440,13652003,161439,692,302891517
337,0.669,0.419,1,-6.724,0.522,0.376,0,0.187,0.0397,109.813,215320,343239,10149,398,335460654
338,0.667,0.747,1,-7.059,0.189,0.337,0,0.115,0.918,86.917,203493,101552405,540229,25030,379099876
339,0.629,0.696,1,-5.572,0.348,0.0195,0,0.0554,0.623,93.034,207627,323806093,1797312,71502,853381478
340,0.78,0.877,6,-3.683,0.0427,0.148,2.36E-06,0.0627,0.909,133.263,191973,562212517,2366696,61907,473691093
341,0.374,0.727,10,-4.352,0.0309,0.237,0,0.134,0.283,155.127,257027,157325196,604843,20964,392257514
342,0.641,0.593,3,-7.884,0.0264,0.46,0,0.169,0.437,119.828,281000,1006758,13068,1056,303652374
343,0.631,0.683,7,-8.788,0.0344,0.291,0,0.0994,0.708,97.959,161040,130543675,344687,11739,229810217
344,0.54,0.367,0,-14.238,0.0277,0.0367,0,0.0433,0.252,70.276,237240,375491,4708,234,268107480
345,0.401,0.499,0,-7.643,0.0272,0.217,0,0.149,0.262,144.276,184080,117161559,372824,11354,235730264
346,0.542,0.665,0,-8.121,0.0297,0.522,0,0.177,0.417,147.977,272827,47486131,183468,7981,189533009
347,0.389,0.443,10,-8.546,0.0304,0.571,0.00178,0.114,0.0888,76.54,229853,140665690,411448,15387,172275945
348,0.389,0.71,5,-6.265,0.0351,0.161,0,0.918,0.666,160.397,179040,207911622,556658,24537,106123325
349,0.663,0.579,10,-6.982,0.0269,0.645,0,0.189,0.48,89.929,185040,9656892,62146,758,127896578
350,0.78,0.689,7,-5.668,0.141,0.0368,9.69E-06,0.0698,0.642,115.042,225389,8893257,135456,2986,354986175
351,0.646,0.77,2,-6.596,0.226,0.00249,0,0.0715,0.681,99.165,236133,669084413,3218858,66334,836260550
352,0.545,0.641,10,-6.398,0.0998,0.00453,6.59E-05,0.171,0.464,121.892,215460,15896207,226588,7996,116409094
353,0.693,0.887,1,-5.039,0.0795,0.0581,2.71E-06,0.27,0.864,114.942,278282,1230431,15962,860,276384322
354,0.508,0.72,11,-5.908,0.0628,0.272,0,0.0563,0.472,79.983,261640,1357273902,6931695,203892,1257746758
355,0.652,0.749,0,-5.248,0.0886,0.0848,0,0.604,0.651,94.103,267413,514532529,2260106,93092,524847088
356,0.903,0.519,1,-9.151,0.26,0.281,0.000106,0.155,0.587,114.991,116727,5840552,72908,3391,71933137
357,0.587,0.299,8,-7.365,0.0263,0.779,0,0.123,0.356,94.992,259550,231580933,1998224,70570,739180747
358,0.583,0.621,5,-6.902,0.0479,0.00972,0.00106,0.181,0.399,140.036,323480,687031207,2906283,129479,520085958
359,0.732,0.899,0,-4.237,0.143,0.00496,4.64E-05,0.372,0.759,127.091,236093,554929045,2987341,238912,480726300
360,0.872,0.681,0,-4.348,0.11,0.0462,1.38E-05,0.129,0.481,96.986,188009,9058435,227824,3837,42618413
361,0.744,0.868,1,-4.524,0.047,0.0326,0,0.0822,0.586,93.037,206420,10845,118,1,664205050
362,0.852,0.797,0,-6.543,0.0614,0.322,2.69E-06,0.0845,0.741,96.008,192600,23852149,380311,7976,536817412
363,0.812,0.855,7,-3.725,0.0554,0.0789,0.000167,0.108,0.573,90.04,192477,87084154,884924,16214,295869713
364,0.819,0.741,8,-6.538,0.0412,0.104,0,0.283,0.84,97.014,210933,1559861,20775,238,315104207
365,0.655,0.797,2,-4.787,0.153,0.198,0,0.067,0.839,177.928,229360,8079646911,50788626,4252791,1506598267
366,0.737,0.86,8,-2.652,0.0593,0.11,1.94E-06,0.0574,0.656,93.989,193227,2626439287,13036596,384865,1170562263
367,0.77,0.804,4,-5.479,0.0623,0.16,1.00E-05,0.193,0.568,94.017,205520,39763039,135919,4338,203988701
368,0.703,0.909,4,-4.456,0.0358,0.216,1.57E-06,0.162,0.777,97.982,239920,3647171,32718,1675,197998077
369,0.76,0.9,5,-4.782,0.0668,0.0715,0,0.221,0.761,100.046,209493,864990,10360,193,201700378
370,0.733,0.685,10,-6.228,0.0533,0.363,0.000238,0.333,0.837,150.073,146947,904204,11866,131,49105411
371,0.652,0.631,6,-5.718,0.0893,0.524,0.000579,0.165,0.35,127.998,154424,284033349,3473758,55136,682479132
372,0.629,0.692,5,-8.045,0.0376,0.00981,0.331,0.603,0.453,162.948,167916,78483083,1082398,22200,560791223
373,0.8,0.658,1,-6.142,0.079,0.25,0,0.111,0.462,140.042,195429,188678850,2671691,66140,1142825569
374,0.662,0.515,5,-6.867,0.199,0.458,0,0.163,0.386,69.808,174474,8818478,127447,24904,15859788
375,0.747,0.497,4,-6.542,0.0401,0.248,0,0.138,0.0663,142.046,158709,24139842,343353,6184,171091255
376,0.81,0.655,8,-6.779,0.0698,0.127,8.16E-05,0.105,0.809,150.002,193322,30608215,567407,30951,92010224
377,0.747,0.494,3,-7.957,0.141,0.393,0,0.0982,0.624,76.006,228453,31440593,542757,10632,141369736
378,0.56,0.707,1,-6.863,0.07,0.264,0.000268,0.108,0.341,147,198058,19221097,390046,7678,77395440
379,0.594,0.679,7,-3.702,0.345,0.484,7.83E-06,0.114,0.66,106.726,152613,712131,13233,505,50148408
380,0.724,0.443,7,-3.743,0.0329,0.73,0,0.101,0.763,97.194,177791,166098054,1014895,14047,266678074
381,0.871,0.815,4,-4.439,0.0477,0.127,6.18E-06,0.094,0.823,122.959,176575,20886,365,9,192312139
382,0.719,0.753,7,-4.891,0.179,0.118,4.21E-06,0.212,0.675,174.107,204564,902197206,3044369,62305,665804353
383,0.69,0.58,0,-4.395,0.199,0.0328,0,0.328,0.708,197.635,177627,15736532,152209,3756,31400753
384,0.754,0.778,0,-6.663,0.0335,0.00948,1.61E-05,0.131,0.916,128.925,214507,171403894,3018400,80704,205577936
385,0.578,0.634,8,-5.979,0.333,0.00473,0,0.132,0.216,183.89,211652,129179970,897239,13226,290126900
386,0.483,0.492,0,-6.591,0.295,0.603,0,0.323,0.66,144.511,188213,174663952,1630182,32142,268237254
387,0.589,0.642,9,-5.706,0.279,0.176,0,0.119,0.691,78.791,179067,6825015,112136,1984,13702635
388,0.591,0.785,9,-7.768,0.161,0.161,0,0.126,0.785,106.002,217547,24706293,557112,17598,89466323
389,0.721,0.637,9,-5.134,0.286,0.0406,0,0.0525,0.691,193.922,222680,794818462,4767981,102284,530878132
390,0.658,0.783,0,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,202246,15181510,165238,6585,190102352
391,0.774,0.838,5,-3.914,0.114,0.0249,0.025,0.242,0.924,143.04,198800,593978662,3931975,155815,893129259
392,0.788,0.844,2,-3.131,0.0334,0.25,0.000678,0.0723,0.382,113.324,251240,294678986,1776186,72030,424168867
393,0.759,0.699,0,-5.745,0.0307,0.202,0.000131,0.443,0.907,92.96,211067,790774922,4595411,175028,588819207
394,0.751,0.834,1,-5.444,0.0437,0.3,1.77E-05,0.355,0.894,95.053,211160,398575571,2519778,100903,581869840
395,0.669,0.843,0,-3.766,0.0268,0.169,0,0.195,0.702,147.08,255400,1189091,7582,295,260444233
396,0.724,0.695,11,-5.226,0.0622,0.073,0,0.0889,0.235,139,224400,355445991,1489871,69084,423188557
397,0.791,0.733,6,-5.215,0.052,0.147,0.000381,0.0713,0.761,114.98,192360,215417979,1012974,46266,262573012
398,0.696,0.734,7,-5.294,0.0298,0.0485,0,0.183,0.711,107.987,225080,200917975,2725163,122790,187278764
399,0.717,0.587,4,-7.296,0.0339,0.0192,0,0.0523,0.544,129.954,216520,127036180,802449,42897,145511234
400,0.762,0.766,7,-3.955,0.0343,0.00776,6.98E-05,0.128,0.442,130.001,287120,518925108,4581525,91974,1174282383
401,0.813,0.56,2,-5.904,0.0618,0.108,0,0.268,0.287,118.033,286041,986386304,3786939,81763,628424773
402,0.817,0.672,11,-5.612,0.299,0.441,0,0.13,0.774,93.999,332240,1202913849,3283909,54002,396374422
403,0.879,0.703,1,-4.219,0.0701,0.143,0,0.0569,0.788,94.004,199711,567182812,2193036,30404,569523901
404,0.826,0.764,11,-4.341,0.0522,0.337,0,0.161,0.761,126.9,237627,2661002503,12824730,365438,1048932845
405,0.522,0.697,1,-5.288,0.103,0.0291,0,0.319,0.235,169.775,193959,496745873,9294232,318569,529555988
406,0.578,0.634,8,-5.979,0.333,0.00473,0,0.132,0.216,183.89,211652,129179970,897239,13226,290126900
407,0.756,0.689,10,-3.87,0.0648,0.327,0,0.0586,0.782,162.006,213312,528082104,1592808,25210,195678858
408,0.591,0.785,9,-7.768,0.161,0.161,0,0.126,0.785,106.002,217547,24706293,557112,17598,89466323
409,0.788,0.814,9,-3.822,0.217,0.562,0,0.208,0.665,97.982,202098,10487689,86026,1945,13182610
410,0.736,0.727,5,-4.642,0.0571,0.0584,1.91E-06,0.0976,0.644,94.048,229065,,,,164335543
411,0.625,0.839,6,-4.824,0.0927,0.00762,2.35E-05,0.464,0.771,184.08,233520,,,,87208105
412,0.803,0.779,11,-4.449,0.0694,0.066,2.23E-05,0.111,0.317,94.009,208895,,,,32687696
413,0.687,0.781,7,-4.657,0.0944,0.166,4.32E-06,0.255,0.655,180.1,219721,,,,9342135
414,0.868,0.764,4,-6.574,0.167,0.119,0.00143,0.0918,0.397,96.994,263293,,,,139147141
415,0.627,0.768,11,-5.296,0.0325,0.00291,0,0.0598,0.237,127.953,274947,,,,41489345
416,0.686,0.722,2,-5.4,0.256,0.108,0,0.494,0.515,94.006,205707,,,,218642391
417,0.815,0.757,10,-6.16,0.039,0.382,3.28E-06,0.147,0.734,104.986,209680,,,,174187402
418,0.691,0.894,9,-1.681,0.115,0.291,0,0.104,0.623,184.019,241880,,,,255001593
419,0.376,0.43,0,-6.585,0.0328,0.0902,0,0.0912,0.129,77.599,177323,20369344,462099,6079,528853212
420,0.672,0.322,7,-17.669,0.0339,0.144,2.96E-05,0.074,0.496,113.852,201680,154690126,807784,0,266083896
421,0.274,0.144,5,-14.516,0.0482,0.92,0.000388,0.29,0.302,61.551,195493,239113558,801663,0,205824087
422,0.477,0.6,7,-5.652,0.0324,0.271,0,0.112,0.29,152.062,229813,228093498,1681967,72180,121359658
423,0.511,0.475,10,-14.667,0.161,0.708,0,0.105,0.819,98.957,195147,320120240,722050,0,233844328
424,0.474,0.82,0,-7.699,0.243,0.493,0,0.0978,0.697,164.718,140573,43190273,179776,0,101142300
425,0.684,0.481,0,-10.305,0.0391,0.228,0,0.157,0.48,121.208,140227,1548721,23313,0,193227242
426,0.273,0.227,0,-15.742,0.0351,0.848,2.31E-06,0.102,0.142,129.272,160307,14170,141,0,244111564
427,0.435,0.391,2,-13.062,0.162,0.814,0,0.0885,0.583,73.531,224920,47339991,105691,0,117809204
428,0.555,0.692,9,-4.767,0.0277,0.0864,3.25E-05,0.232,0.313,88.995,222360,31222205,322458,11634,147021007
429,0.733,0.69,9,-5.529,0.0427,0.0635,1.18E-06,0.105,0.31,116.992,184613,83793080,1357047,42849,646937556
430,0.526,0.606,5,-5.3,0.259,0.152,2.36E-06,0.194,0.492,116.622,182667,2242438,55241,1505,139674263
431,0.696,0.454,1,-6.756,0.153,0.123,0,0.155,0.136,92.928,260640,445294846,3501617,121415,866702211
432,0.734,0.846,9,-3.425,0.0489,0.166,1.74E-06,0.235,0.604,98.026,209884,89848525,873194,15899,381634599
433,0.755,0.578,0,-8.932,0.145,0.316,0,0.25,0.581,94.148,176960,161055631,1813108,56309,581510489
434,0.672,0.82,11,-4.456,0.0459,0.0368,0.000188,0.184,0.438,120.005,278573,310110524,1069833,54530,349456576
435,0.58,0.66,6,-7.405,0.0429,0.0166,0,0.174,0.411,123.801,266307,62379960,432601,10064,92083585
436,0.62,0.62,1,-6.322,0.0375,0.0388,0.000213,0.129,0.459,144.835,148751,83793080,1357047,42849,36852704
